label,sms
0,Okey dokey swashbuckling stuff oh
0,Tension face Smiling face Waste face Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face lt gt joker face
0,Dip 's cell dead So m coming him U respond we come back
0,Well You what mean Texting
0,Hi dis yijue would happy work wif ü for gek1510
0,Lol Oops Have fun
0,Wat happened the cruise thing
0,I dat feelin it Pete Wuld with em nuther place nuther time mayb
1,lyricalladie 21/F inviting friend Reply YES-910 NO-910 See her www.SMS.ac/u/hmmross STOP Send STOP FRND to 62468
0,The world 's happiest frnds have same character Dey have best understanding their difference
0,Yeah open chat click friend list Then make list Easy pie
0,alright tyler 's a minor crisis ha be home sooner he thought be asap
0,When/where I pick up
0,As usual u call ard 10 smth
0,For thing an antibiotic it be for chest abdomen gynae infection bone infection
0,Poor girl ca n't one day lmao
0,Or do 6times
0,You pls make note all she.s exposed to Also find from school anyone wa vomiting Is a dog cat the house Let know
0,Sounds there be lot time spent that chastity device boy grin Or your beating a good dog Going lounge a nice long bath
0,Its worse if half then stop Its for to complete
0,Miserable They n't u the side effect birth control massive gut wrenching cramp the month I n't sleep all night
0,Send the number
1,Want latest Video handset 750 anytime network min Half price line rental Reply call 08000930705 delivery tomorrow
0,half year missed friendship
0,Oh fuck 's sake 's like tallahassee
0,Haha first person I wa gon na
1,ou guaranteed latest Nokia Phone 40GB iPod MP3 player a £500 prize Txt word COLLECT No 83355 IBHltd LdnW15H 150p/Mtmsgrcvd18
0,Taka lor Wat time u wan n
1,FREE POLYPHONIC RINGTONE Text SUPER 87131 get FREE POLY TONE the week 16 SN PoBox202 NR31 7ZS subscription 450pw
0,I m reaching another stop
0,mean post I wrote and so other time 've ritten stuff let sit it WAS feeling time I angry Before i left i hit send stop It n't I checked phone i my car It n't You you n't sleep you were bored So would n't THAT the time to clean fold laundry At make the bed
1,Warner Village 83118 C Colin Farrell SWAT wkend Warner Village free med Popcorn Just show msg+ticket kiosk.Valid 4-7/12 C c kiosk Reply SONY mre film offer
0,Will come online today night
0,Then special
0,I 'm solihull you anything
0,Will Have good day
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY THE INCONVENIENCE
0,Love holiday Monday feeling if I to to dentist an hour
0,I on way tirupur
1,Goal Arsenal Henry v Liverpool Henry score simple shot yard a pas Bergkamp give Arsenal a goal margin 78 min
0,You 've got flaky parent It'snot supposed be child 's job support parent until 're The Ride age I 'm supposed be to support And i 've hurt unintentional But hurt nonetheless
0,We hooch a walk toaday i fell Splat Grazed knee everything Should stayed home See tomorrow
0,Just dropped em omw back
0,Sitting mu waiting everyone get of suite I take shower
0,Re call You n't my facebook huh
0,G you answer text confirm/deny
0,Its common hearin How r u Wat r u How ur day So me u different Did u smile today If do now Gud evng
0,Oh yah We cancel leh Haha
0,We go e normal pilate our intro
0,Ok Let u noe i leave house
0,Oh why it torture watching england
0,Wan na some art D
0,Just hopeing wasn ‘ too pissed remember ha off to his sister something
1,Hi SEXYCHAT girl waiting you text Text for great night chatting send STOP stop service
0,Good morning boytoy How 's yummy lip Where 's sexy bun What Do think Do crave Do you need me
0,Match started.india lt gt
0,Once free call sir
0,Hey you anything buy
0,Hey babe 's going Did ever figure where going New Years
0,K..k congratulation
0,G to where fuck are
0,No wa cancelled yeah baby Well sound important i understand darlin give a ring on fone love Kate x
0,Tomarrow want got court At lt DECIMAL gt So come bus stand
0,Ü home liao Ask dad pick up
0,Omg can make wedding chapel frontierville Why they all good stuff
0,I 'm eatin lor goin back work E mountain deer show huh I watch b4 liao nice
0,Check mail.i mailed varma kept copy you membership.take care.insha allah
0,Wrong phone This phone I answer one assume other people do n't
0,Anyway I n't I secure up lem know you me drive south chill
0,I 'm back home no not
1,Hi is Amy will sending a free phone number a couple day will give an access all adult party
0,I in bus the to calicut
0,Hi me are having much fun get message i thought id txt u co im bored james been farting me night
0,baby im sat the bloody bus the mo i wont home about 7:30 wan na somethin call later ortxt back jess xx
1,Welcome Select O2 service added benefit You now call specially trained advisor FREE your mobile dialling 402
0,I lost pound doc visit week woot woot Now I 'm gon na celebrate stuffing my face
0,U coming back dinner rite Dad me i confirm wif u
0,Doing master When you buy bb co have sale how 's bf
0,Ahhhh woken had bad dream u tho dont u now i didnt anything comedy night i guess im for
0,I 'm vivek got call your number
0,Why n't u call your lunch
0,What mean left early check co i 'm working 9-6
0,I lt gt r da you it
0,I to your pretty pussy
1,Dear Voucher holder Have next meal u Use following link your pc enjoy 4 dining experiencehttp www.vouch4me.com/etlp/dining.asp
0,A people game I 'm at the mall iouri kaila
1,URGENT We trying contact U Todays draw show you won £2000 prize GUARANTEED Call 09058094507 land line Claim 3030 Valid 12hrs
1,You donate £2.50 UNICEF 's Asian Tsunami disaster support fund texting DONATE 864233 £2.50 be added your bill
0,Future not planned tomorrow is result what we do today Do best present enjoy future
0,I cme want go ho 2morow After i wil cme This i from dear to She didnt any time
0,We supposed meet discus abt trip Thought xuhui told In afternoon Thought can for lesson that
0,Hey online Use msn We all
0,I 'm fine Hope are good Do care
0,Oops I in shower u called Hey parking garage collapsed university hospital See I 'm crazy Stuff that DOES happen
0,Aiyo u poor thing Then u dun wan eat U bathe
0,Yar I tot u knew dis happen long ago
0,You gorgeous those pix cumming you
0,JADE ITS PAUL Y DIDNT U TXT ME DO U REMEMBER ME FROM BARMED I WANT TALK U TXT ME
0,Spending year my brother his family Lets plan meet week Are ready be spoiled
0,So u today
0,I it Sorry
0,Slept I thinkThis time lt gt pm not dangerous
0,Networking job there
1,goldviking 29/M inviting his friend Reply YES-762 NO-762 See www.SMS.ac/u/goldviking STOP Send STOP FRND to 62468
0,Dont studying stress out L8r
0,That 's y u haf me busy
0,No rushing I 'm working I 'm school if rush go hungry
0,Which channel
0,So telling I coulda your real Valentine I n't U pick for NOTHING
1,Phony £350 award Todays Voda number ending XXXX selected receive £350 award If have match call 08712300220 quoting claim code 3100 standard rate app
0,We made Eta taunton 12:30 planned hope ‘ still okday Good see xx
0,I 'm hungry buy smth home
0,HEY KATE HOPE UR OK WILL GIVE U A BUZ WEDLUNCH GO OUTSOMEWHERE ADRINK IN TOWN..CUD GO 2WATERSHD A BIT PPL FROMWRK WILL BTHERE LOVE PETEXXX
0,My drive only read I to write
0,Just looked up addie back Monday suck be
0,Happy year Hope are a good semester
0,Esplanade lor Where
0,Can talk me
0,Hmph Go head big baller
0,Well not you called a punto That woulda worse
0,Nope Since ayo travelled ha forgotten guy
0,You around Looking pick later
1,CDs 4u Congratulations ur awarded £500 CD gift voucher £125 gift guaranteed Freeentry £100 wkly draw xt MUSIC 87066 TnCs www.ldew.com1win150ppmx3age16
0,There 's here ha year lt gt toyota camry mr olayiwola 's Mileage lt gt k.its clean to sell If i can raise dough it how soon landing will it sell Holla back
0,Guess pub im Im happy a pig clover whatever saying
0,ILL B DOWN SOON
0,Oh k I come tomorrow
0,Go fool dont cheat ok
0,My mobile number.pls sm ur mail id.convey to achan amma.Rakhesh.Qatar
0,By way 'rencontre to meet Mountains dont
1,You WON guaranteed £1000 cash a £2000 prize To claim yr prize call customer service representative 08714712412 10am-7pm Cost 10p
0,U attend ur driving lesson many time wk n day
0,Uncle G checking on Do a rewarding month
0,Hello boytoy Geeee I 'm missing today I to send a tm remind I 'm thinking And you are loved loving kiss
0,I the two need get cash we def ready
0,Hey gal U wan na meet dinner nìte
1,Dear 0776xxxxxxx U 've invited XCHAT This our final attempt contact u Txt CHAT 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
0,Babe What Where Who talking Do think Are you being good boy Are you missing Do you love me
0,Great How the office today
0,It 's cool can a while Getting any time
0,sad puppy noise
0,Yes possible dint Pls dont to one k
0,Anyway holla me you 're because I an excuse go creep people sarasota
0,Where What happen
0,I gon na you lol i it
1,Ur cash-balance currently 500 pound maximize ur cash-in send GO 86688 150p/meg CC 08718720201 HG/Suite342/2lands Row/W1j6HL
1,PRIVATE Your 2003 Account Statement show 800 un-redeemed S.I.M point Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
0,Go chase run her over she 's crossing street
1,I 'd to you deepest darkest fantasy Call 09094646631 60p/min To stop text call 08712460324 nat rate
0,Hey Very inconvenient your si not huh
0,Ok vl..do u i adsense approved
0,Was good see the day dudette missing
0,I to to perumbavoor
0,How time told the stage use laugh You listen aha
0,You n't hear from
0,Thanks being for just talk on saturday You very dear me I cherish you a brother role model
0,Pls clarify back an open return ticket i can preponed me go back kerala
1,Natalie 20/F inviting friend Reply YES-165 NO-165 See her www.SMS.ac/u/natalie2k9 STOP Send STOP FRND to 62468
0,She ran with younger man will make pretty baby
1,Jamster To your free wallpaper text HEART 88888 T C apply 16 Need Help Call 08701213186
0,O ic lol Should play door yo
0,Dunno dad he coming home bring out lunch Yup go w u lor I call u i reach school lor
0,Desires u to doctor liver And a bit stylish Get ur hair managed Thats
0,Hmmm.still dont opener
0,Yeah basically time week can away your mom amp up
0,I vote wherever heart guide
0,With si lor We juz watched italian job
0,Tick tick tick Where I die loneliness you know pout stomp foot I you
0,Lmao know so
0,Am a train back northampton i 'm afraid I 'm staying skyving today ho ho Will around wednesday Do fancy comedy club week the
0,Goodnight da thangam I miss u dear
0,Hey sun 1030 's basic yoga at bugis We go that Pilates intro sat Tell what time r free
0,Geeeee Your internet really bad today eh
1,Free video camera phone Half Price line rental 12 mths 500 cross ntwk min 100 txts Call MobileUpd8 08001950382 Call2OptOut/674
0,I i disturbing da
0,Sorry I 'll call later I in meeting sir
0,Havent stuck orchard my dad 's car Going dinner U leh So r free tonight
0,Ok also wan watch e pm show
0,I dunno lei Like dun haf
0,But brother transfered lt gt lt gt Pa
0,I call later Afternoon onwords mtnl service problem south mumbai I hear but can n't listen
1,83039 62735=£450 UK Break AccommodationVouchers term condition apply claim mustprovide claim number is 15541
0,Talk g x that
0,Hai dear friend This my amp present number By Rajitha Raj Ranju
1,5p alfie Moon 's Children need song ur mob Tell ur m8s Txt Tone charity 8007 Nokias Poly charity polys zed 08701417012 profit charity
0,As different style
1,WIN £200 Shopping spree WEEK Starting NOW play text STORE 88039 SkilGme TsCs08714740323 1Winawk age16 £1.50perweeksub
0,Gud ni8 dear..slp well..take care..swt dreams..Muah
1,This the 2nd attempt contract U have won week top prize either £1000 cash £200 prize Just call 09066361921
0,Well 'm glad did n't find totally disagreeable Lol
0,Guy flash now If go call call How madam Take care
1,Do want New Nokia 3510i colour phone DeliveredTomorrow With 300 free minute any mobile 100 free text Free Camcorder reply call 08000930705
0,Mark work tomorrow He out His work by house he meet u
0,Keep ur problem ur heart b'coz will fight u Only u amp u to fight ur amp win battle VIVEKANAND G 9t SD ham Yeah give a call you 've a minute ham HI BABE UAWAKE FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE SELFISH DEVIOUSBITCH.ANYWAY IL CALL U
0,Amazing If rearrange letter give same meaning Dormitory Dirty room Astronomer Moon starer The eye They Election result Lies let recount Mother-in-law Woman Hitler Eleven two Twelve one Its Amazing
0,Aiya discus lar Pick ü at it
0,Hey happy birthday
0,Sorry missed call Can please call back
